NODE,SUB_NODE,term,description,term_source,source_ref,  source_url,knowledge_links_URL,knowledge_links_Label,Synonyme,Synonyme_2
,,grazing system,"housing systems designed to help match the nutritional demands through pasture of the livestock with the supply of forage. We can define three main types of grazing system: set stocking, paddock grazing and strip grazing.",EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0001706,,,pasture system,
,,grill,a grill of copper and nickel (mettalic) or plastic alloy used to prevent the animal passage larger than the meshes,EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0001543,https://en.wikipedia.org/wiki/Grill,Wikipedia,,
,,ground management type,equipment forming or covering the floor of the rearing structure,EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0001650,,,,
,,group feeding,method of feeding where the animal is fed in group regardless if the animal is housed individually or in a group,EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0001755,,,,
,,group laying nest,structure for several laying hens not housed in batteries and used to collect eggs,EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0001675,,,,
,,group water delivery,method where the animal ingests the water in group regardless if the animal is housed individually or in a group,EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0001759,,,,
,,group-housing system,system of farming where animals are housed in a mono-species group,EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0001608,,,,
,,grower-finisher rearing unit,unit dedicated to the production of animal in growing-finishing phase until the slaughtering which come from the natural environment or produced in a farm. ,EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0001632,,,fattening housing system,
,,growing rearing unit,unit dedicated to the production of animal in growing phase coming from juvenile stage or pregrowing stage. The animal comes from the natural environment or produced in a farm,EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0001710,,,ongrowing rearing unit,
,,hand feeding,method of feeding animal with hand of an animal with an apportioned amount,EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0001646,,,,
,,hand water delivery,method of water delivery where the rationing of the water is operated manually,EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0001744,,,manually water delivery,
,,hanging drinker,"this driker is made of plastic and has a valve built in the drinker body. There are two main types: with or without ballast tank on the drinker. Most hanging drinkers are fitted with a ballast tank (filled with water, sand or pebbles).",EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0001672,,,,
,,horizontal incubator,incubation system horizontally oriented used for the hatching of fish egg,EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0001551,,,horizontal throughs,
,,horizontal water flow,the amount of water flowing horizontally per unit of time,EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0000194,,,,
,,immersed cage,"netcage which is kept immersed in the water, generally used for grow-out phase",EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0001542,,,,
,,incubator box,a shallow box or tray set in the water (front flap against the current and cover a little above the water line) and anchored to the bottom for incubating eggs,EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0001552,,,,
,,individual feeding,method of feeding where the animal is fed individually regardless if the animal is housed individually or in a group,EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0001754,,,,
,,individual housing system,system of farming where the animal is housed alone,EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0001634,,,,
,,individual laying nest,structure for one laying hen not housed in batteries and used to collect eggs,EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0001674,,,,
,,individual tank $$,,EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0001917,,,,
,,individual water delivery,method where the animal ingests individually the water regardless if the animal is housed individually or in a group,EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0001760,,,,
,,indoor rearing structure,"structure on concrete, wood, etc... with natural light or windowless with a light system, thermally insulated and ventilated or constructed with open sidewalls (windows with jalousie-type curtains)",EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0001600,,,closed building,
,,indoor rearing system,"closed housing system, in thermally insulated buildings with or without forced ventilation",EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0001606,,,closed terrestrial system,
,,inert unprocessed food,"animal, part of animal, vegetable or part of vegetable which is inert and unprocessed- e.g. fresh grass, trash fish",EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0001592,,,inert untransformed food,
,,inland cage system,system of fish farming where cages are located in lakes and water reservoir,EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0001597,,,,
,,inshore cage system,system of fish farming where cages are located near from shore,EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0001598,,,,
,,inshore current,current generated by the breaking wave and bringing water to the coast,EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0000061,,,,
,,instantaneous air temperature,"any measurable characteristic related to the instantaneous value of temperature of air, at a defined time",EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0000253,,,,
,,instantaneous soil temperature,"any measurable characteristic related to the instantaneous value of temperature of soil, at a defined time",EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0001872,,,,
,,instantaneous water temperature value,the instantaneous value of water temperature at a defined time,EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0000245,,,,
,,integrated farming system,"system of farming which provides the by-products (including waste) from one animal species (aquatic or terrestrial) as inputs for another species (animal, plant or aquatic) in the same production unit",EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0001516,,,Integrated multi-trophic aquaculture,
,,jar incubator,"cylindro-conical tanks or jars (zug jar, ...) with a system of upward stream of water to maintain gentle and even suspension of eggs",EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0001548,,,,
,,juvenile rearing unit,unit dedicated to the production of young animal feeding by himself (weaned animal or yolk sac resorption stage) and which can be transfered in pregrowing unit or growing unit. The animal comes from the natural environment or produced in a farm,EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0001574,,,fingerling production,
,,lactating rearing unit,unit of production dedicated to milk production,EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0001633,,,,
,,larval production system,"system of production dedicated to eggs, larvae and fry which come from the wild or be produced on a farm.This system may be composed of one or several rearing stage unit",EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0001573,,,aquaculture seed production,
,,laying hens rearing unit,unit of production dedicated to hens which produced eggs,EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0001641,,,,
,,laying nest,structure for laying hens that are not housed in batteries and used to collect eggs,EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0001673,,,,
,,light intensity,any measurable or observable characteristic related to the measure of the wavelength-weighted power emitted by a light source in a particular direction per unit solid angle,EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0000041,https://en.wikipedia.org/wiki/Light_intensity,Wikipedia,light level,
,,light intensity loss,"any measurable characteristic related to the loss of light intensity (sun, artificial light), varying with distance from light source",EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0000255,,,,
,,light rearing environment,any measurable or observable characteristic related to the light in rearing environment,EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0000040,,,light regime,
,,light spectrum,"the range of the electromagnetic spectrum (linked to the type of the light generator), corresponding to the frequencies of electromagnetic radiation that is visible to the animal",EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0000048,https://en.wikipedia.org/wiki/Electromagnetic_spectrum,Wikipedia,spectral composition,
,,livestock abundance,proportion of animals of a given species observed on a given area or volume,EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0000267,,,,
,,livestock farming environment,"any measurable or observable characteristic related to the environmental aspects for livestock farming, like water, air, floor, etc...",EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0000003,,,,
,,livestock farming structure,any measurable or observable characteristic related to the different structures used in the livestock farming,EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0000004,,,,
,,livestock farming system,"any characteristic related to the general description of farming system for aquaculture (plants, fish, srimp or molluscs)",EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0000002,,,,
,,livestock feeding systems,any measurable or observable characteristic related to livestock feeding,EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0001683,,,feeding of livestock,
,,livestock group characteristic,any characteristic related to group size or structure,EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0001701,,,,
,,livestock group size,number of animal in the group,EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0001702,,,,
,,livestock group structure,number or proportion of animal in various stages of development or different sexes in the group. A group may be homogeneous (only one rearing stage and sex) or heterogeneous (several rearing stages or sex).,EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0001703,,,,
,,living unprocessed food,"animal or vegetable which is living and unprocessed (e.g. rotifer, artemia, small fish, grain)",EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0001591,,,living untransformed food,
,,long water trough,drinker where water is supplied in two different ways.,EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0001671,,,,
,,mating rearing unit,system of production dedicated to facilitate natural or artificial fecundation,EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0001629,,,breeder rearing unit,
,,meat production rearing system,rearing system mainly dedicated to the meat or flesh production which may be composed of one or several rearing stage unit,EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0001575,,,growing production system,
,,mesh width,the distance from side to side of the mesh of a net or grill,EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0000301,,,,
,,mesocosm system,"artificial culture systems for fish larvae with a limited volume of water where many species grow such as phytoplankton, zooplankton and predators (fish larvae)",EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0001528,,,,
,,migratory herding system,seasonal movement of herds using different remote ecosystem supports (e.g. pasture ground for cattle),EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0001726,,,transhumance system,
,,milk production rearing system,rearing system mainly dedicated to the milk production which may be composed of one or several rearing stage unit,EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0001712,,,dairy farming,
,,mixed indoor-outdoor system,daily or seasonal alternation imposed to the animal between the indoor system and the outdoor system,EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0001697,,,,
,,mono-species rearing system,system of farming which rears only one type of animal species in the same production unit,EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0001507,,,mono-species breeding system,
,,multi-species rearing system,"system of farming which uses multiple species in the same rearing structure occupying different ecological niches of the medium to optimize production, with or without trophic interrelationship",EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0001506,,,poly-species rearing system,
,,natural photoperiod $$,,EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0001915,,,natural light regime,
,,net,network of mesh to prevent passage of animals larger than the mesh width (EOL:0000301),EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0001546,https://en.wikipedia.org/wiki/Net,Wikipedia,net pen,
,,newborn production unit,"unit dedicated to the production of newborn animal before weaning (mammal) or until hatching (fish, chicken)",EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0001716,,,fish fry production unit,
,,nipple drinker,"this drinker have three main parts, namely nipple body, nipple pin and nipple top dolly. The body can be made entirely from stainless steel or the inner body only.",EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0001617,,,nipple,
,,non-cage housing system,housing systems where animals have more space or can move around more freely within the building.,EXTERNAL,EOL,http://opendata.inra.fr/EOL/EOL_0001625,,,,
